code,billing_id,name,company,destination,facility_type
UCMWGO,180453,UC MERCED-WATER/GAS OPS,1422,ucmwgo@webtms.usan.org,UNKN
UNINEV,180457,UNIVERSITY OF NEVADA RENO,1423,uninev@webtms.usan.org,UNKN
UNIPAC,180470,UNIVERSITY OF THE PACIFIC,1424,180470@webtms.usan.org,C
UOPSAC,180471,UNIV OF THE PACIFIC SAC AREA,1425,uopsac@webtms.usan.org,UNKN
USBORX,180472,U.S. BORAX,1426,mike.bonomo@riotinto.com,UNKN
USARNO,180493,USA MEDIA GROUP RENO,1427,usatruckee@suddenlink.net,UNKN
USATRU,180495,USA MEDIA GROUP TRUCKEE,1428,usatruckee@suddenlink.net,UNKN
USTEEL,180813,USS-POSCO INDUSTRIES,1429,180813@webtms.usan.org,UNKN
UPAUTH,180820,UTICA POWER AUTHORITY,1430,krasmussen@uticapower.net,UNKN
UTILCN,180840,UTILITIES INC OF CENTRAL NEVADA,1431,uicnusalocates@gmail.com,UNKN
UTINEV,180866,UTILITIES INC. NEV,1432,darrin.lewis@greatbasinwaterco.com,UNKN
UTITEL,180885,UTILITY TELEPHONE INC,1433,usanorth@utilitytelephone.com,UNKN
VALENC,180905,VALERO ENERGY CORPORATION,1434,valenc@webtms.usan.org,UNKN
VALERO,180945,VALERO REFINING CO - CA,1435,txkorwebcn@korweb.com,UNKN
VALETA,180971,"VALETA, MD-85",1436,sdistricts@madera-county.com,UNKN
VALSAN,181024,VALLEJO SANITATION&FLOOD,1437,valsan@webtms.usan.org,UNKN
VLYELC,181129,VALLEY ELECTRIC ASSOC (NV),1438,811.nv.oc@tickets.811tickets.com,E
VLYELCA,181129,VALLEY ELECTRIC ASSOC (NV),1438,811.nv.oc@tickets.811tickets.com,UNKN
VLYEL3,181182,VALLEY ELECTRIC ASSOC (CA),1439,181129@webtms.usan.org,E
VLYEL2,181182,VALLEY ELECTRIC ASSOC (CA),1439,181129@webtms.usan.org,E
VYMOON,181235,VLY OF THE MOON WATER,1440,usa@vomwd.com,UNKN
VSPPUD,181288,VALLEY SPRINGS PUBLIC UTILITY DIST,1441,vspud@sbcglobal.net,S
VLYTRN,181322,VALLEY TRANSPORTATION AUTHORITY,1442,locator@vta.org,UNKN
VALMAN,181323,VALLEY WTR MANAGEMENT CO,1443,digs@vwwater.com,UNKN
VANIRR,181328,VANDALIA IRRIG DIST,1444,dschott@ltrid.org,UNKN
VAQENG,181335,VAQUERO ENERGY,1445,hgonzalez@vaqueroenergy.com,UNKN
VONWTR,181341,VAUGHN WTR CO INC,1446,eli@vaughnwater.org,UNKN
VELCOM,181344,VELOCITY COM INC,1447,tf@velotech.net,UNKN
VENIDA,181347,VENIDA PACKING COMPANY,1448,ct@venidapacking.com,UNKN
VEOLIA,181363,"VEOLIA WATER NORTH AMERICA, WEST LLC.",1449,veolia@webtms.usan.org,UNKN
VMEUTL,181367,VERDI MEADOWS UTIL CO,1450,tsawco@aol.com,UNKN
VERWTR,181394,VERDI MUTUAL WATER CO,1451,kcpeterson@gbis.com,UNKN
VETHOM,181419,VETERANS HOME OF CALIFORNIA,1452,vethom@webtms.usan.org,UNKN
VIASAT,181420,"VIASAT, INC. (CA)",1453,locates@corp.warrior.TV,UNKN
VIASAN,181423,"VIASAT, INC. (NV)",1454,itsc2@acus.com,UNKN
VIRWTR,181428,VIRGIN VALLEY WATER,1455,mary@vvh2o.com,UNKN
VOLTEL,182423,VOLCANO TELEPHONE COMPANY,1457,locate@volcanotel.com,UNKN
VOLTELA,182423,VOLCANO TELEPHONE COMPANY,1457,locate@volcanotel.com,UNKN
VOLTELM,182423,VOLCANO TELEPHONE COMPANY,1457,jeano@volcanotel.com,UNKN
WKRWTR,182433,WALKER LAKE WATER GID,1458,fbdwoodworks@yahoo.com,UNKN
WWEWTR,182476,WARD WELL WTR CO INC,1459,wburnham@suddenlink.net,UNKN
WSTMAN,182489,WASTE MANAGEMENT,1460,pmadej@wm.com,UNKN
WAVCND,182579,WAVE BROADBAND - CONCORD,1461,fdc.SFLocatesEastBay@wavenotify.com,UNKN
WAVCVY,182579,WAVE BROADBAND - CENTRAL VALLEY,1461,fdc.SFLocatesCentralValley@wavenotify.com,C
WAVGAR,182670,WAVE BROADBAND - GARBERVILLE,1462,slowrie@wavebroadband.com,UNKN
WAVBRO,182706,WAVE BROADBAND-ROCKLIN,1463,rocusa0917@gmail.com,UNKN
WAVSAC,182743,WAVE BROADBAND - SAC REGION,1464,jcallahan@wavebroadband.com,UNKN
WEACSD,182778,WEAVERVILLE C S D,1465,wcsd@weavervillecsd.com,UNKN
WAVBSF,182808,WAVE BROADBAND-SF,1466,fdc.SFLocatesWestBay@wavenotify.com,UNKN
WEASAN,182837,WEAVERVILLE SANI DIST,1467,weavervillesd@yahoo.com,UNKN
WEBMHP,182867,WEBB M H PARK LLC,1468,angk963@hotmail.com,UNKN
WEIWTR,182897,WEIMAR WATER COMPANY,1469,hlabudde@yahoo.com,W
WEIRFL,183045,WEIR FLOWAY/GEOSYNTEC CO,1470,183045@webtms.usan.org,UNKN
WELELC,183134,WELLS RURAL ELEC,1471,usatickets@wrec.coop,UNKN
WBPROP,183148,WES BRADFORD PROPERTIES LLC,1472,hoffmann@cliffordandbradford.com,UNKN
WESCPY,183160,"WESCO OPERATING, INC. COPY CODE",1473,scottk@kirkwoodcompanies.com,C
WESCOO,183160,"WESCO OPERATING, INC.",1473,davew@kirkwoodcompanies.com,UNKN
WESPAC,183187,WESPAC PIPELINES LTD,1474,usan_tickets@irth.com,UNKN
WALWTR,183239,W.ALMANOR MUTUAL WATER,1475,c.durkin@live.com,UNKN
WBASAN,183345,WEST BAY SANITARY,1476,183345@webtms.usan.org,UNKN
WCGMER,183372,WEST COAST GAS - CAFB,1477,westgas@aol.com,UNKN
WCGUTL,183398,WEST COAST GAS CO. INC,1478,westgas@aol.com,G
WAMWTR,183476,WESTERN ACRES MUTUAL WATER,1479,tdh5@comcast.net,UNKN
WHWDIS,183495,WESTERN HILLS WATER DISTRICT,1480,jphillips@whwdist.com,UNKN
WHWDISN,183495,WESTERN HILLS WATER DISTRICT,1480,cdarrett@whwdist.com,UNKN
WESPRO,183515,WESTERN STATES PROPANE,1481,wespro@webtms.usan.org,UNKN
WESDIG,183766,WESTERN DIGITAL,1482,edwin.matthews@wdc.com,UNKN
WSBWTR,183978,WESTBOROUGH WTR DIST,1483,wwd@westboroughwater.com,UNKN
WCCSAN,184085,WEST COUNTY WASTEWATER DIST,1484,usa@wcwd.org,UNKN
WKEWTR,184929,WEST KERN WATER DIST,1485,wkewtr@webtms.usan.org,UNKN
WESCSD,184981,WESTHAVEN COM SVC DIST,1486,wcsd@suddenlinkmail.com,UNKN
WSTWTR,185033,WESTLANDS WATER DIST,1487,usa@westlandswater.org,UNKN
WESTON,185138,"WESTON SOLUTIONS, INC",1488,weston@webtms.usan.org,UNKN
WESSOL,185191,WESTSIDE SOLAR LLC,1489,wessol@webtms.usan.org,UNKN
WESTWA,185244,WESTSIDE WTR DIST,1490,wwdsandy@yahoo.com,UNKN
WSMWTR,185298,WEST SAN MARTIN WATER WORKS,1491,wsmwtr@webtms.usan.org,UNKN
WSTVLY,185325,WEST VALLEY CONST CO,1492,usanotifications@wvcc.com,UNKN
WVASAN,185350,WEST VLY SANI DIST SCLA,1493,wvusa@westvalleysan.org,UNKN
WWDWTR,185455,WESTWOOD COM SVCS DIST,1494,office@westwoodcsd.org,UNKN
WHMWTR,185666,WHEELER RIDGE-MARICOPA WTR STORAGE DIST,1495,whmwtr@webtms.usan.org,I
WKNIGT,185676,"WHITE KNIGHT PRODUCTION, LLC",1496,dennishurt@sbcglobal.net,UNKN
WHISOL,185681,WHITNEY POINT SOLAR LLC,1497,whisol@webtms.usan.org,UNKN
WICPIP,185686,WICKLAND PIPELINES LLC,1498,rcarpenedo@wickland.com,UNKN
WICSAC,185686,WICKLAND PIPELINES SAC,1498,USANSMF@wickland.com,UNKN
WILDGS,185705,WILD GOOSE STORAGE,1499,5308467353@fax.send2fax.com,UNKN
WISCSA,185718,WILDWOOD ISLAND CSA#5,1500,specialdistricts@co.fresno.ca.us,UNKN
WLLWTR,185771,WILLOW COUNTY WTR DIST,1501,operators@willowcwd.org,UNKN
WCRCSD,185824,WILLOW CREEK CSD,1502,willowcreekcsd@gmail.com,UNKN
WINJAM,185849,WINDJAMMER CABLE,1503,zito.ne.locates@zitomedia.com,UNKN
WINCAB,185862,WINDJAMMER CA-SUSANVILLE,1504,zito.ne.locates@zitomedia.com,UNKN
WINWTR,185877,WINDSOR WATER DIST,1505,usaalert@townofwindsor.com,UNKN
WTNWTR,185930,WINTON WATER & SANITARY DISTRICT,1506,jcvalencia@wintonwsd.com,W
WMBOLT,186124,WM. BOLTHOUSE FARMS INC.,1507,marke@bolthouse.com,UNKN
WOSADI,186160,WOODBRIDGE SANITARY DIST,1508,186160@webtms.usan.org,S
WODACW,186196,WOODLANDS-DAVIS CLEAN WTR AGENCY,1509,wodacw@webtms.usan.org,UNKN
WOOMWC,186268,WOODLANDS MUTUAL WTR,1510,woomwc@webtms.usan.org,UNKN
WODPUD,186317,WOODVILLE PUD,1511,woodvillerg@yahoo.com,UNKN
YOLFLD,186443,CO YOLO FC&WTR CON DIST,1514,yolfld@webtms.usan.org,UNKN
YOSNAT,186545,YOSEMITE NATIONAL PRK,1515,yose_util_locates@nps.gov,UNKN
YOSWWD,186558,YOSEMITE WEST WATER DISTRICT,1516,dnielsen@mariposacounty.org,W
YSPUTL,186572,YOSEMITE SPRING PARK UTILITY,1517,juliea@yloa.org,UNKN
ZAYELM,186573,ZAYO 2,1518,locatetickets@sctrl.com,UNKN
ZAYOLV,186573,ZAYO,1518,locatetickets@sctrl.com,UNKN
ZAYOCA,186574,ZAYO - CA,1519,locatetickets@sctrl.com,UNKN
ZAYNVL,186574,ZAYO - NV,1519,locatetickets@sctrl.com,UNKN
ZAY360,186575,ZAYO GROUP LLC FNA NETWORKS 360,1520,locatetickets@sctrl.com,UNKN
TST812,811TEST,USA NORTH 2ND TEST CODE,1521,caleb.woods@usanorth811.org,UNKN
TST811EMG,811TEST,USA NORTH TEST CODE (EMERGENCY ONLY),1521,ryan.white@usanorth811.org,UNKN
